document_id,class,text,producer,creator,filename,folder_name,pages,file_size,page_rot,page_size_x,page_size_y,word_count,copyright_symbol,images,entropy
47c9c84fdd47c3f50c4ceeb8a1c022e9,0,0.5,0,0,0.5,0.5,17,3323.387,False,720,540,119.5882352941,True,0.7647058824,5.3401530631
bf6a3ea6f15c2c9c96a19da3f3ba9e43,1,0,0.5,0.5,0.5,0.5,3,71.137,False,595.22,842,5032.6666666667,False,0,1.1891910488
59a5bb43d51865b1d07eb05e6808fa0b,0,0.5,0,0,0.5,0,44,3440.847,False,720,540,227.6363636364,False,0,2.0740369386
46c84a1c71f1eeac7cd721ba14d734a9,0,0,0.5,0.5,0.5,0.5,2,71.117,False,595.22,842,1869.5,False,0,0.6332992062
36966772b82619cd14dea889fab924b2,0,0.5,0.5,0.5,0.5,0.5,1,151.1,False,595.22,842,2361,False,0,2.4440210487
e60a8fddb175a45fbbe1fb6bf2ebeb9b,0,0,0,0,0,0.5,17,2911.424,False,362.835,272.126,642.2941176471,False,0,2.3820004948
0bffe1e218e3cd45fc6db44abb2a1034,0,0.5,0,0,0.5,0,30,3013.061,False,720,540,481.8,True,0,2.538768501
b556ce78355d2fd832bfc0f59d70eda9,0,0.5,0,0,0.5,0.5,2,312.027,False,595.32,841.92,2750.5,False,0,0.7907651755
33a4580593cbeefebec54ee1c73a1971,0,0,0,0,0.5,0.5,2,125.563,False,595.32,841.92,2958.5,False,0,0.9499302335
a1c72f5c0d360d8b89aa5a9bd7cc9568,0,0,0,0,0,0.5,10,287.588,False,1024,768,603.6,False,0,6.2094006521
6d9e3fb34baafced809a190cd4b62f49,1,0.5,0,0,0.5,0.5,5,155.08,False,595,842,6806.2,True,0,1.30146125
d8c959d651d265cbc186412c3aaf0050,0,0,0,0,0.5,0.5,12,219.557,False,720,540,700.3333333333,False,0,2.1624703965
d406958d7ba052a6a4b35c85f566ac1c,0,0.5,0,0,0.5,0.5,59,7473.126,False,720,540,82,False,0.2881355932,1.0731340518
cf7585f3459db259cca6261c73bf84ea,0,0.5,0,0,0.5,0,1,47.335,False,842,595,3372,False,0,0.9831383056
6da10433c48ba45998e65ba3c64d73b2,0,0.5,0,0,0.5,0,3,129.619,False,841.92,595.32,2343,False,0,0.8212656238
3d59e1733bf074d8f1b7a244eafae834,0,0.5,0,0,0.5,0.5,3,146.273,False,595.32,841.92,2116.3333333333,False,0,0.6730527162
2e1371cfcd980e966336f9b8e5c868e4,1,0.5,0,0,0.5,0.5,2,76.092,False,595.32,841.92,1397,False,0,0.5384069072
de75eb121afef673bce3ae37116953ee,1,0.5,0,0,0.5,0.5,3,136.242,False,595.32,841.92,1782.3333333333,False,0,0.6758230456
5d42542e546a85309b9d9e2bafb4e4c9,1,0.5,0.5,0.5,0.5,0.5,32,2767.439,False,595,842,0,False,1,0.4280823611
05fa33e33ab034a53801eccffab8a8ac,0,0.5,0,0,0.5,0,3,209.846,False,841.92,595.32,2437,False,0,0.6728946855
590ab777023b70c1c60462f120ec578a,0,0.5,0,0,0.5,0,12,175.243,False,362.835,272.126,508.0833333333,False,0,2.2097013282
1c734c5353f9b37650afde9d22a6d4dc,1,0.5,1,1,0.5,0.5,36,5305.59,False,598,844,3778.1111111111,False,0,1.8139727761
a84243a0738b0e61aa165cebec2c06de,1,0.5,1,1,0.5,0.5,3,2013.091,False,576,811,0,False,1,3.0592510943
d1fbc73fed740f275777e6416f51c158,0,0.5,0,0,0.5,0.5,41,3261.839,False,362.835,272.126,335.3658536585,False,0.0243902439,2.3393516221
0dcecbcc0a397c6667d85a6d12989afa,0,0.5,0,0,0.5,0.5,1,43.755,False,595,842,1216,False,0,1.6242273479
f9164dfb4f3d5b7348c41a6248a30405,0,0,0,0,0,0.5,5,329.13,False,595.32,841.92,2802.4,False,0,0.9084985835
b7b9e1711376f41518f114383b08d532,0,0.5,0.5,0.5,0,0.5,4,21.021,True,595.22,842,1730,False,0,1.9100154468
03da6b1bf0003457271d04c5aa3086d7,0,0,0,0,0.5,0.5,1,2178.2,False,2383.92,3370.32,4329,False,0,2.1240665693
03cdcf63dff311dde7c38e04af1ddfbc,0,0,0,0,0.5,0.5,6,593.356,False,595,842,1419.1666666667,False,0,1.2919444105
7b4541ee8bd0084678322602ee057ddd,0,0,0.5,0.5,0,0,1,10.687,False,595.32,841.92,2538,False,0,0.7746327251
23171474202de9442c792850d9cd798a,0,0,0,0,0,0.5,2,227.843,False,841.92,595.32,6171,False,0,1.2396930181
f217c54459ce4d0ba82c8240fb244ed6,1,0.5,1,1,0.5,0.5,32,12376.602,False,410,570,0,False,1,3.8450650297
ea6a7b8c4fe75781288261ecbc90e516,0,0.5,0,0,0.5,0,6,54.599,False,842,595,1887.3333333333,False,0,1.6213155929
da9addd1ca606df8ce3d28de286d9da8,0,0.5,0,0,0.5,0.5,6,428.757,False,595.32,841.92,1157.8333333333,False,0,2.5434431654
76761974a8b4bbaea9265080f124cd67,0,0,0,0,0.5,0.5,18,549.294,False,842,595,781.4444444444,False,0,1.0213209745
e73a5d2b071de860eb2db8c36eb58e55,0,0,0.5,0.5,0.5,0.5,34,2654.426,False,720,540,294.0588235294,True,0.0294117647,6.1244375718
3edbe0ede1ba273ab0db25d17f827b12,0,0.5,0,0,0.5,0,22,1550.922,False,794,595,879.6818181818,False,0,4.3447693177
2cade907035806d61e2825860ed09886,0,0.5,0,0,0.5,0.5,20,1560.624,False,842,595,813.45,False,0,2.631948037
7f0174676cbc825dd556d9e76ab503b2,0,0.5,1,1,0.5,0.5,1,309.539,True,841.68,595.2,0,False,1,1.5910198343
46437d5a98be346eb65d1b49fcc6e764,1,0.5,0.5,0.5,0.5,0.5,6,7640.208,False,841.68,595.2,10418.6666666667,False,0,2.5994637913
f66b45cd180f1b62156c27570669ea10,0,0.5,0,0,0,0.5,4,92.314,False,595,842,2036.5,False,0,0.7214905264
451cc475f70282b53a887a96d6fd24b9,0,0,0,0,0.5,0.5,1,212.37,False,595.32,841.92,3632,False,0,0.9956853507
6b6210b1d5db4c5e60a1a38ed88dd11a,0,0.5,0,0,0.5,0.5,3,2477.681,False,595,842,7036.6666666667,False,0,3.729800457
9451defc0d9ac4432f41b6a8e720ad5c,0,0,0,0,0.5,0.5,3,68.005,False,595,842,1517,False,0,0.8565667024
c92255e6bb034347324a0ef67c382894,0,0.5,0,0,0.5,0.5,1,151.167,False,595,842,2287,False,0,1.3349715608
d18d686824dd84a709b7b2bd110d9d1d,0,0,0,0,0.5,0.5,1,74.44,False,595,842,2008,False,0,0.7795426447
605b3f175a3097609d7252ca5afcc0e1,0,0.5,0,0,0.5,0.5,1,189.731,False,595.32,842.04,26985,False,0,1.1255562919
26c69163cf36f3c200e224393bdbd1fa,0,0.5,0,0,0.5,0.5,1,30.252,False,595,842,1080,False,0,0.5710563387
86752187f9b846281f2fdca9312be147,1,0,0,0,0.5,0.5,3,240.996,False,841.89,595.29,3286,True,0,1.5964375878
ce996f0eff72e8ab05b94194d8aa5b01,0,0.5,0,0,0,0.5,19,1396.393,False,720,540,497.2631578947,False,0,2.1546438218
7a19984450f44842e662f88351b6b561,1,0.5,1,0.5,0.5,0.5,59,6445.766,False,595,842,10487.2203389831,False,0,1.4808837521
80034050e37ae4d0253a382bc38a8af5,0,0.5,0,0,0.5,0.5,9,752.521,False,595,842,1433.6666666667,False,0.1111111111,0.8313407408
077f7345213471a77e5f1f91eded5d01,0,0.5,0,0,0.5,0.5,10,442.342,False,720,540,605.9,False,0,0.5437303826
3175f895c3f5e15a8ba8c9e9c7dca561,0,0.5,0,0,0.5,0.5,4,311.007,False,720,540,494.5,False,0,0.5940559875
0ee819fbfc1e12ef12622ca6b83b99fd,0,0.5,0,0,0.5,0.5,1,18.036,False,595.32,841.92,10670,False,0,1.0646173962
72c2c4ac3b782ec60e3de74c155f45c3,0,0.5,0,0,0.5,0.5,3,26.319,False,612,792,1662.3333333333,False,0,0.6219588299
a1854456100d793d004064ef8ddbfef6,1,0.5,0.5,1,0.5,0.5,4,337.162,False,348.96,470.16,0,False,1,1.3009874891
b2c277fef3fb8135223acaa5242d23f8,1,0.5,0.5,1,0.5,0.5,4,337.162,False,348.96,470.16,0,False,1,1.3009874891
1857b75be5ac5e237dc61763478a2326,0,0.5,0,0,0.5,0.5,3,27.817,False,612,792,1089,False,0,0.6711697829
3433cd4ee50b69ec29f8c41eb0bf351b,0,0.5,0.5,0.5,0.5,0.5,5,101.148,False,595.2,841.92,927.4,False,0,0.3483557736
5f3fd61077eac74e093eadcb2087bf04,0,0,0,0,0.5,0.5,9,174.265,False,595.29,841.89,2320.4444444445,False,0,0.8463020019
404d8dce32be7dcb2e4160aa78c44de6,1,0.5,0,1,0.5,0.5,27,2403.305,False,476.22,680.315,3536.8518518519,False,0,1.6023526678
8c04b24f8b47d1bc0d09dc45733b4235,0,0.5,0,0,0.5,0.5,2,222.599,False,595.32,841.92,9114.5,False,0,1.7258325135
acda4e5d66d28ab616cd34fd09055b05,0,0.5,0,0,0,0.5,2,1116.701,False,595,842,0,False,1,4.2206963815
f4e6c77cc5614c657ce54a481fd0f362,1,0.5,0.5,1,0.5,0.5,11,1359.939,False,544.3,742.7,6026.5454545455,True,0,1.9667417283
891cf5e761776f179321df4d92c5488a,0,0.5,0,0,0,0.5,3,89.843,False,595.32,841.92,2292,False,0,0.8963957738
f2d03f3134f93f9f6cb452ebd0837612,0,0,0.5,0.5,0.5,0.5,23,1354.411,True,595,842,718.6956521739,False,0,1.6364506336
d1f65884b036404f96fde3beac4f4006,0,0.5,0.5,1,0.5,0.5,5,41.182,False,612,792,885.6,False,0,1.6497100217
d4eae6f07389fc4caf037b7ce6878bbe,0,0.5,0,0,0.5,0.5,10,37.113,False,612,792,1605.6,False,0,0.5635139407
65452346e45c4e263f347c1eda1a5b2d,0,0,0,0,0,0.5,32,733.411,False,720,540,328.25,False,0,1.9984100616
b8e2d6b46e3cb95bb185b371c1c95e1e,0,0.5,0,0.5,0.5,0.5,12,51.242,True,595,842,252.4166666667,False,0.0833333333,0.6057228446
14ec46b470b35155111bd1df20bfec82,0,0.5,0.5,0.5,0.5,0.5,8,527.496,True,595.22,842,373.75,False,0.5,1.6522326571
a5fa73f035c7ed3627449e45c620556f,1,0,0.5,0.5,0.5,0.5,20,943.671,False,595,842,4021.55,False,0,1.3862296217
9f32d5911dfa3f87c8a3ad3c159f5fa7,0,0.5,0,0,0.5,0,1,332.042,False,595.32,841.92,1528,False,0,0.5659836187
3cf5c915749462cf582c36541c0c8c42,0,0.5,0,0,0.5,0.5,1,50.786,False,595,842,2727,False,0,1.8242095139
7be2d9543313cbbcc04f0d97044d744a,0,0,0,0,0.5,0.5,2,126.051,False,595,842,2064.5,False,0,0.3730880115
eac4474a2a7317c98ec591d4fd793499,0,0.5,0,0,0,0.5,1,70.166,False,595.32,841.92,3373,False,0,0.8758386639
e86cbe48313368fbf08dbd1e03506def,0,0.5,0,0,0.5,0.5,2,92.737,False,595.32,841.92,1271,False,0,0.350522532
db32082ddc8927da499f37503a8eaf09,0,0,0,0,0,0.5,1,106.926,False,595.32,841.92,3191,False,0,0.79204114
ac9111148c7689a8830ae8e6dab57e8b,0,0,0,0,0.5,0.5,3,64.896,False,595,842,2125.6666666667,False,0,0.8746627019
01a779f8b6634039e186920898e7a270,0,0.5,0,0,0,0.5,42,175.77,False,720,540,637.8333333333,False,0,1.916523858
3707afba940fd70af6f30ec5c82de850,0,0,0,0,0.5,0.5,4,581.268,False,595.32,841.92,1858.25,False,0,2.6029181923
eb5f95cbf7cb745a5df06c36882ba384,0,0.5,0,0,0.5,0.5,1,70.861,False,595.276,841.89,2363,False,0,0.4219013814
57b0d24cea152ba1bd6b634b7f636939,0,0,0.5,0,0,0.5,1,75.584,False,595,842,2832,False,0,1.0422385921
941c9c9614c5255d5d9ef18747cde478,0,0,0,0,0.5,0.5,1,6.673,False,612,792,1814,False,0,0.3877270379
c55230ba10469430fe7f5730e1ac58a9,0,0.5,0,0,0.5,0,1,90.728,False,595.32,841.92,230,False,0,0.0969114501
f6c463c9aac78fd68f6247326ef2f679,0,0.5,0,0,0.5,0,2,374.17,False,595.32,841.92,2635,False,0,0.9847218308
325e397adfebdb1cb90b50762a1e1f31,0,0,0.5,0.5,0.5,0.5,6,121.39,False,595,842,1852.1666666667,False,0,0.9310338416
34dc0d06950cadffe20bf76a60d08889,0,0,0,0,0.5,0.5,27,4834.685,False,720,540,973.4444444444,False,0,1.3109594248
b0289a4dc13b708df009f2ffba30fe8a,1,0.5,0,1,0.5,0.5,17,13673.809,False,516,753,0,False,1,3.3338743175
46fe2f38e7e10be55cecc7e87599e88a,1,0.5,0,0,0.5,0.5,63,2390.926,False,612,792,4281.3968253968,False,0,1.2385411143
433c3fc145746ed8d72d8d87c988e768,0,0.5,0.5,0.5,0.5,0,43,347.291,False,595.22,842,2208.1627906977,False,0,0.9725784816
62a4260914796379afe4636304398c03,0,0.5,0,0,0.5,0.5,6,423.603,False,595.32,841.92,1157.8333333333,False,0,2.545596592
72b02caa09d192408cabc053888d1b13,0,0,0,0,0,0.5,2,201.081,False,595.32,841.92,3143.5,False,0,1.4203332645
f12c49a6c4f975b81d709cba902ed185,0,0.5,0,0,0.5,0.5,44,794.605,False,595,842,1708.5681818182,False,0,0.8481966351
11af11859dbf89cb568940472d519ca4,0,0.5,0,0,0.5,0.5,9,756.251,False,595,842,1433.6666666667,False,0.1111111111,0.8529026838
e8c6d6f1c8936ee69a661ff5671c1701,0,0.5,0,0,0,0,2,82.995,False,595.32,841.92,2265.5,False,0,0.635356956
fb25e2f597d8ec8c04ce923a8405fcc5,1,0.5,1,1,0.5,0.5,18,7918.558,True,842.04,595.44,0,False,1,2.0959330713
47462f845ac216d72629acf0eeddc842,0,0.5,0,0,0.5,0.5,28,2945.896,False,1024,768,372.7142857143,False,0.0357142857,3.805798125
1509b7efb644209ddc5a39e8c38270d1,0,0,0,0,0,0.5,19,783.347,False,842,595,727.2631578947,False,0,2.110067238
723cb1e49ae75e80a41fd2ae982f1172,1,0.5,0,1,0.5,0.5,7,220.49,False,595,782,5388.1428571429,True,0,1.2042193215
413b8560098dc90bc002d1011614d047,0,0.5,0,0,0.5,0,56,1475.367,False,720,540,194.6607142857,False,0.5892857143,1.3810233374
a8632bb0a8b71aa31dfcd514d532442d,0,0,0.5,0.5,0,0.5,12,85.535,True,595.22,842,1203.75,False,0,2.7190560944
f39e2ed04d180820f05d6ff362aedd1c,1,0.5,1,1,0.5,0.5,2,606.939,False,612,792,1436,False,0,1.4535511079
7bcd4aead78e0e3d42dfa6ef9042d98a,1,0,0.5,0.5,0.5,0.5,10,251.954,False,595.2,841.919,4410,False,0,1.4658112684
060921279f672374055fc93f1b172764,1,0.5,1,1,0.5,0.5,12,910.636,False,585,783,8171.75,True,0,2.1154011174
b25486e06c0becadd2e72b49fd7f21fd,0,0,0,0.5,0.5,0.5,1,30.686,False,595,842,2895,False,0,0.6976065588
b9a1afcbb406cf7490bd0370776fc45b,1,0.5,0.5,1,0.5,0.5,12,536.229,False,612,792,6420.1666666667,True,0,2.806786631
e767a496ac211ec94a7f82f905a51393,1,0.5,0.5,0.5,0.5,0.5,13,835.242,False,595.276,799.37,6473.8461538462,True,0,2.2848081786
dfae946e4721c3470994c90bd5bd393e,1,0.5,0.5,1,0.5,0.5,10,1579.178,False,602.986,782.986,7112.8,True,0,3.1126554798
5fa742ba383d156db2a6a6fb75eb9450,0,0.5,0,0,0.5,0,2,165.685,False,595.2,841.92,2926,False,0,0.5328951245
25709c2d47e5fbd63e4778e492b2179e,0,0,0,0,0.5,0,22,814.481,False,720,540,352.5,False,0,2.4827539671
fe70c8635f1d198b50f3825123579474,0,0,0,0,0.5,0,16,2712.062,False,842,595,920.375,False,0,2.1636139106
bce4402eac13a7a915b9532c872e044f,0,0,0,0,0,0.5,1,65.942,False,595.32,841.92,2733,False,0,0.9690608277
91dc2ea247c333b78d5eb80b187e9739,0,0,0,0,0.5,0.5,35,1517.949,False,720,540,853.9428571429,False,0,1.7352447285
61feea785b503195f0547eb6bff6d53d,0,0.5,0.5,0.5,0.5,0.5,1,28.265,True,595,842,4508,False,0,2.6981788684
9fca5e8d73098cb0bbd103ae77b16030,0,0,0.5,0.5,0.5,0.5,7,40.766,False,720,540,1170.8571428572,False,0,1.754144442
c35ec2d4552a950069b390101bbbd27d,0,0,0,0.5,0.5,0,50,7850.994,True,595,842,586.34,False,0,1.0530726207
60aa249af9cf9cb25ef077a9c2150c7c,0,0,0,0,0.5,0.5,11,607.07,False,841.92,595.32,383.5454545455,False,0,0.8543723673
d0691a83bd2624c309b05cd92750e7d5,0,0.5,0,0,0,0.5,1,70.166,False,595.32,841.92,3373,False,0,0.8758386639
62393675158b2820b41fc24364996330,0,0.5,0,0,0.5,0.5,2,92.737,False,595.32,841.92,1271,False,0,0.350522532
3d7c94650304a64309408b9bec493b4b,0,0,0,0,0.5,0,2,244.888,False,595.32,841.92,4804,False,0,1.4470447047
ed8b31bc9d3c7a4da3297c4a18f4b041,1,1,0.5,1,0.5,0.5,10,1260.265,False,595.276,793.701,8091.5,True,0,2.4677358145
ea6c27a337aff6c262e8316984ff72e5,0,0.5,1,0.5,0,0.5,2,1799.559,False,595.2,841.92,0,False,1,1.8114569144
83d4b0db114de5fd6a25a808ed46e951,0,0.5,0,0,0.5,0.5,9,754.852,False,595,842,1447,False,0.1111111111,0.8269490582
826ea1241b242aeec387ced1ed2b48c2,0,0,0,0,0,0.5,9,212.457,False,595.32,841.92,2676.8888888889,False,0,1.3115770311
44f90d5290e2b4f4f1db2160c57c4a91,0,0.5,0,0,0.5,0.5,1,41.02,False,595,842,1251,False,0,0.6281981793
52f5cabb08fdb388b7898a4c3cf87791,1,0.5,0.5,1,0.5,0.5,40,1884.449,False,595.276,841.89,4517.7,True,0.025,2.0206261032
ffe2cf59fd608d1bd8d319543fef4d0d,0,0.5,0.5,0.5,0.5,0.5,60,2632.744,True,595.22,842,269,False,0.0166666667,0.4446462189
164e42585745da97ffc38c6c78213242,0,0,0,0,0.5,0.5,18,1281.379,True,595,842,518.0555555556,False,0,1.5254316054
8b3bbc0103ab0819c5a59161c8e2d9d4,0,0.5,0,0,0.5,0.5,21,1966.35,False,794,595,416.6666666667,False,0,4.2784785269
57dfb34b090944150f5529bf41d9c4dc,1,0.5,1,1,0.5,1,18,351.396,False,595,878,7906.5555555556,False,0,1.5420533739
69ad1e3ae2329128b1a77ad30e0dfc2c,0,0.5,0,0,0.5,0.5,25,364.41,False,794,595,422.64,False,0,5.5185389616
336fdd6ec3f6638a781e47a7216a5e3c,0,0,0,0,0.5,0,69,1587.82,True,595,842,413.2898550725,False,0.0144927536,0.4801827813
89ea8b41a00261353e31bad6b6b8e242,0,0.5,1,0.5,0,0.5,24,1316.341,False,720,405,340.4583333333,False,0,1.4485469281
80afcb0b924049dadc361d4be523563d,0,0,0,0.5,0.5,0,6,102.633,False,595,842,2201.5,False,0,0.7348924722
5568046e471b326d49427dc733190e94,0,0,0,0,0.5,0.5,12,306.448,False,595.32,841.92,2530,False,0,0.6730782988
e2defe0238fe482b5a294b7137d7df00,0,0,0,0,0.5,0.5,21,73.51,False,595,842,1321.3333333333,False,0,0.783127438
4f7e3068d059903cd049c529ebf355e5,0,0,0,0,0,0.5,4,289.092,False,595.32,841.92,3388.25,False,0,1.1235177601
fd95f306f57d44bbd5f2fae885dfc5f4,0,0.5,0,0,0.5,0.5,13,342.443,False,720,540,401.3846153846,False,0,3.3796785959
66bece42846f88ba23bb9873a0c8e0fa,0,0,0,0,0,0,15,62.326,False,794,595,457.8666666667,False,0,0.4367119079
cecab39178070534c33c4608381d3642,0,0.5,0,0,0.5,0,2,43.457,False,595,842,2746.5,False,0,1.0737988107
8c4934db253c5a8d7893672c75c4c605,0,1,0,0,0.5,0,12,443.994,False,612,792,3189.75,False,0,1.2705001877
3835439b19f7f63200f1b11affed866f,1,0.5,1,0.5,0.5,0.5,2,481.06,False,595.2,841.8,5718.5,False,0,2.5026486068
d234372663d5b5c493c8e8c92c849d89,0,0,0,0,0.5,0.5,1,34.908,False,595.28,841.89,3203,False,0,1.2433485278
0bb33984e130c40417c507313886ccef,0,0.5,0,0,0,0.5,1,63.759,False,595.32,841.92,2696,False,0,0.5065108023
16833f51075315d243daefd92e89bdce,0,0.5,0,0,0.5,0.5,2,182.864,False,595.32,841.92,3316.5,False,0,1.0250602109
ca0b3311ee0a4442a95256780b279c23,0,0.5,1,0.5,0.5,0.5,14,3558.398,False,595,842,0,False,1,2.2693657921
352532664b72944130159a645e02c578,0,0,0.5,0.5,0.5,0.5,10,13305.731,False,595.2,841.68,1562.4,False,0,3.7313114599
8e1ba12e44ea40db39de650dd16dcb6f,0,0,0,0,0.5,0.5,19,830.259,False,842,595,626.6315789474,False,0,2.0506499618
fce54544f7ef045e87eb71c89a7318ab,0,0.5,0,0.5,0.5,0,2,21.727,False,595,842,2293.5,False,0,0.9051423771
f0a3d8b502f271c67bfd06c15a0d8b4f,0,0.5,0,0,0.5,0.5,27,589.676,False,595.32,841.92,786.8148148148,False,0.037037037,0.7092144602
88e22d76756eebc4f0827f87893b8189,0,0.5,0,0,0.5,0.5,13,171.964,False,595,842,2630.0769230769,False,0,0.7488089031
adadd65f8bffa8083204ac596e945747,0,0.5,1,0.5,0.5,0.5,1,98.213,False,595.502,841.493,1102,False,0,0.9413977055
c4cfc432de5497092315a020d10e3965,0,0,0,0,0.5,0.5,4,346.357,False,595.2,841.92,2747.25,False,0,0.9876758413
7ccdbf82fb9509ac163d27fc05a5b0e6,0,0.5,0,1,0.5,0.5,13,20097.371,False,792,612,0,False,1,4.9894428404
89f7670262c9e88ae79606ca46d03aeb,0,0.5,1,1,0.5,0.5,1,263.637,True,595.2,841.68,0,False,1,4.5845087575
3fb837679d044b2cf95a52e3370c2045,0,0.5,0,0.5,0.5,0.5,31,7233.972,True,595,842,779.1935483871,False,0,3.7671007638
ca51050b12d41a6784e9328cdd6246dc,0,0.5,0,0,0.5,0.5,6,10315.998,False,595,842,2873,False,0,2.8021176991
a9c9fd1ddfd24f6900c5d184a112f9a9,0,0,0,0,0.5,0,25,1716.754,False,720,540,950.6,False,0,3.3761737563
37bdd247f63c76582c331ada2f85f4c9,1,0.5,1,0.5,1,0.5,17,2396.401,False,819.36,629.28,6150.5882352941,True,0,0.9190264486
091d3fe447c4f2cac5a1b25d72d76ca6,0,0,0.5,0,0,0.5,1,74.479,False,595,842,2096,False,0,0.8552911207
265a8bb6b700b7e270411f5ac559c827,0,0,0,0,0,0.5,3,75.191,False,595,842,1559.3333333333,False,0,0.8013212483
a846d352309859883ec65b185168e424,0,0.5,0,0,0.5,0,22,206.685,False,362.835,272.126,371.9545454545,False,0,0.5259811258
2b379d032282b440af6b4e216f9b7b03,0,0,0,0,0,0.5,17,501.438,False,595.4,841.8,3067.7647058824,False,0,0.9791986537
d7183089e31e393b0170cbd01700977f,0,0,0,0,0.5,0.5,1,27.68,False,595.28,841.89,3272,False,0,1.8644833256
eea9766affa1ffcfa3ffc284f0d9cadd,0,0,0.5,0.5,0.5,0.5,1,9.664,False,595,842,1847,False,0,0.6932943416
fc98ed149564787bfd062befd5b370c1,0,0.5,0.5,0.5,0.5,0.5,2,440.953,False,842,595,37.5,False,0.5,1.6960274118
75dc53b7a25e2b0dc38436f4d47afd8b,0,0.5,0.5,0,0.5,0,1,38.263,False,595,842,3626,False,0,1.4252997967
76ee16edcc818768a2e694146200c62e,0,0.5,0.5,0.5,0.5,0.5,1,8.662,False,595.22,842,1447,False,0,0.6052475947
7e8f9fbc43b4141f9b900c14deed57ee,0,0.5,0,0,0,0,1,178.848,False,842,595,892,False,0,2.0340971527
341cf1c75eabdbb85e9c65ed770e162c,0,0,0,0,0,0.5,6,199.085,False,595.32,841.92,2407.5,False,0,0.9370972922
e39791622d55d24bf0ed57ec3c353e7d,0,0,0,0,0,0.5,1,126.791,False,595.32,841.92,3383,False,0,1.0568403142
b1355b0b9cb66a5bfdf124df68a360b2,0,0,0,0,0.5,0.5,109,3637.979,False,595,842,2015.0183486239,False,0,1.0405337425
5e34946aae23585ba0e1014a8890c7df,0,0,0,0,0,0.5,26,1339.539,False,720,540,2157.8846153846,False,0,1.9075452685
10c63226370aa565acb3d97206a2b191,0,0,0,0,0,0.5,26,1339.539,False,720,540,2157.8846153846,False,0,1.9075452685
08f9bbd025373e6df217a68a05565d9a,0,0.5,0,0,0.5,0.5,16,1420.525,False,959.76,540,812.4375,False,0,2.7454185869
8ee5b8b8571f6bd724dd8f3711da47cd,1,0,1,0.5,0.5,0.5,5,2799.705,False,840.24,591.84,7294.4,False,0,4.0300131353
ca77e08e2c425e31d9adaee714a3eecf,0,0,0.5,0.5,0.5,0.5,1,59.672,False,2383.94,1683.78,9056,False,0,2.9608893446
dfd74b00889a7c319e1c8f181bd53587,0,0,0.5,0.5,0,0,69,2583.594,False,800,600,380.5652173913,False,0,1.374772544
92abcb7f0ae50b0a3dae3f6ca530d654,0,0,0.5,0.5,0.5,0.5,2,14.948,False,595.22,842,2533,False,0,0.8397543251
323af4acd09e1bb023364ac1f0ff55cc,1,1,1,0.5,0.5,0.5,21,2046.939,False,850.32,665.76,4386.2,True,0.2,1.1653731036
51cdb062c99ed38f2b8bef9fe5bab1ce,0,0.5,0.5,0,0,0.5,6,71.1,False,720,540,472.1666666667,False,0,1.0498860798
033d876a8e57617561dfe55462693689,0,0.5,0.5,0,0,0.5,15,67.686,False,720,540,380.2,False,0,1.2347355372
40e4f0878a8a694fa7935c0103f7dcfe,0,0.5,0,0,0.5,0.5,5,144.308,False,595.2,841.92,1309.2,False,0,0.7928065566
ca06ab3cb4830d5eb5f737fd98afef0e,0,0.5,0,0,0.5,0.5,5,144.308,False,595.2,841.92,1309.2,False,0,0.7928065566
276b72ea5bc624eb4546d8ad2ff4e399,0,0.5,0,0,0,0.5,8,1437.468,True,595,842,920.125,False,0,4.0103742284
63b7c772877a570d244ce000a64d49cb,0,0,0.5,0.5,0.5,0.5,2,32.615,False,595.32,841.92,2204.5,True,0,0.9202163508
7b22a8b5c7cd8c475abe2fd28e2d5f13,0,1,0,0,0.5,0.5,2,224.158,False,595.32,841.92,3449,False,0,1.0357486327
59e68c2b39324e8729d3cd06586491b5,0,1,0,0,0.5,0,4,83.95,False,595,842,1922.5,False,0,0.7839886743
5c8c42573bf610afc37215bb80dbb769,0,0.5,0,0,0.5,0,15,284.291,False,362.835,272.126,476.4666666667,False,0,1.7106118605
c4efb524ba9950859513ac554eaf3408,1,0.5,1,1,0.5,0.5,5,2161.236,False,596,842,0,False,1,4.358813359
a57bac334de6e1ce3f78ccc82ccbd520,0,0.5,0,0.5,0.5,0.5,4,1491.691,False,596,842,0,False,1,3.4802603143
67f484862e4364fb7f487f612e0e524c,0,0,0,0.5,0.5,0.5,1,86.516,False,595,842,2444,False,0,0.965440145
918632d25adad434509a8a0316758db2,0,0,0,0,0.5,0.5,8,407.03,False,595.32,841.92,4474,False,0,1.4017787628
618452d00a628665901bdc3151265e70,0,0.5,0,0,0.5,0,43,509.289,False,362.835,272.126,1221.9069767442,False,0,1.1919705332
113668ef68be56342cd56c83b2eb19ce,0,0.5,0,0,0.5,0.5,2,81.365,False,595.32,841.92,1717,False,0,0.5545526039
918a4d4364fb2ac61094f80c1a3d4a80,1,0.5,0.5,0.5,0.5,0.5,22,2223.483,False,595.2,841.68,0,False,1,2.1624062432
cf6a9d8aae6db81628cc1e37af241659,1,0.5,0.5,0.5,0.5,0.5,12,1047.334,False,595.2,841.68,0,False,1,1.9022517698
b034dcfd5cd8fc0c396f1058e290763d,1,0.5,0.5,0.5,0.5,0.5,2,7390.436,False,595.2,841.8,8620,False,0,2.4811515762
