ratio_words_box,page_rot,folder_name,filename,creator,producer,pages,word_count,avg_text_size,ration_text_pages,ratio_image_pages,page_size_x,file_size,text,copyright_symbol,avg_image_size,page_size_y,ratio_text_image,class,document_id
nan,False,0.5,0.5,0.5,0.5,8,0.0,nan,0.0,1.0,816.48,847.783,0.5,False,471272.25600000005,577.2,0.0,1.0,7362de318aa5142efdaf009593e827e8
nan,False,0.0,0.5,0.5,0.5,5,1474.6,nan,nan,nan,595.32,60.297,0.5,False,nan,841.92,0,0.0,a3e01ab534e7212a544d412ca91b8427
2.9705882352941178,False,0.5,0.5,0.5,0.0,6,2881.3333333333335,1476.0861584885206,45.333333333333336,0.16666666666666666,595.0,35.23,0.0,False,10402.128000000006,842.0,272.0,1.0,556a8ab7e42c60d02c0fb783b9c5dcb3
nan,True,0.5,0.5,1.0,1.0,1,0.0,nan,nan,nan,841.0,160.244,0.5,False,nan,1190.0,0,1.0,86a45b31f467af38709ad130aa994733
nan,True,0.5,0.5,1.0,1.0,1,0.0,nan,nan,nan,841.0,111.54,0.5,False,nan,1190.0,0,1.0,419fbd08f99741711622d304dbdd2ea5
nan,True,0.5,0.5,1.0,1.0,1,0.0,nan,nan,nan,841.0,94.099,0.5,False,nan,1190.0,0,1.0,032880876319a4bdcfa49e487ca3bc48
nan,True,0.5,0.5,1.0,1.0,1,0.0,nan,nan,nan,841.0,98.661,0.5,False,nan,1190.0,0,1.0,0b8741c30b5c4fd0a2d4f0d906fe0506
7.639344262295082,False,0.5,0.0,0.0,0.0,2,2303.5,3009.7064112786825,30.5,0.0,595.32,72.998,0.5,False,nan,841.92,0,0.0,d39f4a2be391845fa561871a13187a7f
4.027777777777778,False,0.5,0.5,0.0,0.0,2,2008.0,2870.2651737777746,36.0,1.5,595.32,100.71,0.5,False,1454.1024000000036,841.92,24.0,0.0,73faf19f41f0ded8bf5d99602d84305b
14.621621621621621,False,0.5,0.5,1.0,0.5,40,3865.45,3948.5355473515756,37.0,0.0,442.205,285.559,0.5,True,nan,663.307,0,1.0,56a2018de85943fa30cd4ddce3b9b602
15.512820512820513,False,0.0,0.5,0.5,0.0,2,2696.0,9944.717588256151,19.5,0.0,595.0,41.648,0.5,False,nan,842.0,0,0.0,88bfb1e0a1f307e6941578640cfba27e
0.38666666666666666,False,0.5,0.0,0.0,0.0,9,319.22222222222223,315.71722682666694,16.666666666666668,0.8888888888888888,595.4,2589.505,0.0,False,276130.35899999994,841.8,18.75,0.0,062f7f04e66b33b219b637226ca659f6
5.4048582995951415,False,0.5,0.5,0.0,0.0,23,754.2173913043479,9014.034170780986,10.73913043478261,1.4782608695652173,720.0,932.142,0.0,False,39542.48255882353,540.0,7.264705882352941,0.0,323e329a002a43104ac40ecc0ce53f24
27.705882352941178,False,0.5,0.5,1.0,0.0,2,2526.5,13730.00609217117,8.5,1.5,595.0,84.187,1.0,True,26230.486579715336,842.0,5.666666666666667,1.0,ad9e91cc7b2cb35437f6948864951907
18.125,False,0.0,0.5,0.0,0.0,2,2874.0,13805.87852280213,12.0,0.0,595.32,280.068,0.5,False,nan,841.92,0,0.0,4ce303c6f651f603634618ecba36beaa
24.846153846153847,False,0.0,0.5,0.0,0.0,1,2719.0,15735.102997846137,13.0,0.0,595.0,37.508,0.5,False,nan,842.0,0,0.0,865c802ce16281511dc1db2c53fe437e
nan,,0.5,0.5,0.0,0.0,,,nan,nan,nan,,,0.5,,nan,,0,0.0,ea9549a004b66ffa18cd892456adf43c
7.294642857142857,False,0.0,0.5,0.0,0.0,32,708.5625,36276.112697836485,7.0,23.90625,1024.0,3463.932,0.0,False,11514.952570641533,788.0,0.2928104575163399,0.0,25105caf6a02c1ad07a0f323acfe6559
24.88235294117647,False,0.5,0.5,0.5,0.5,6,2119.0,29890.778326179796,8.5,0.0,595.22,25.407,0.5,False,nan,842.0,0,0.0,40ba20361d3760ff284ef466b6180bf0
8.736842105263158,False,0.5,0.0,0.5,0.5,2,2630.5,6243.707535091762,28.5,0.0,595.22,21.522,0.5,False,nan,842.0,0,0.0,2bdb58a8b575ccc10ef0c0e614db9333
6.595744680851064,True,0.5,0.0,0.5,0.5,2,2351.5,4392.245238487049,23.5,0.0,595.22,26.599,0.5,False,nan,842.0,0,0.0,a267b5d297bfa779694349499ac91694
14.333333333333334,False,0.5,0.0,0.5,0.5,1,2265.0,15908.650999259315,12.0,0.0,595.22,10.618,0.5,False,nan,842.0,0,0.0,07cac602bf944c6d9e86fd133f08b72d
6.033444816053512,False,0.0,0.5,0.0,0.0,32,578.78125,16813.807270162455,9.34375,2.5625,720.0,1670.031,0.0,False,33520.523002439026,540.0,3.6463414634146343,0.0,7f78ae1c486789944e47289bcafa1fdc
48.4375,False,0.5,0.5,0.0,0.0,10,2861.9,47834.209478987745,6.4,0.0,595.0,140.505,0.0,False,nan,842.0,0,0.0,caf886cd343100d58b95725bde1fbbf6
6.56,False,0.0,0.5,0.0,0.0,20,559.65,17353.38335847075,8.75,2.0,720.0,329.989,0.0,False,27004.5,540.0,4.375,0.0,f46207401424b04c6a55c1af3ec166a1
15.25,False,0.5,0.5,0.0,0.0,1,1905.0,25833.371736074405,4.0,0.0,595.0,38.47,0.5,False,nan,842.0,0,0.0,e693ea57254362657223066fc0285d95
4.625,False,0.5,0.5,0.0,0.0,2,1521.5,6718.06287210853,12.0,0.0,595.32,195.48,0.5,False,nan,841.92,0,0.0,f5254582bc5a90d0ce35b1e28c19706a
4.625,False,0.5,0.5,0.0,0.0,2,1521.5,6718.06287210853,12.0,0.0,595.32,195.48,0.5,False,nan,841.92,0,0.0,995fb3e67d5d0e9fe48e0276c5eb0124
2.3498273878020712,False,0.5,0.5,0.0,0.0,37,731.5945945945946,2243.1251837846917,23.486486486486488,1.7297297297297298,720.0,808.593,0.0,False,15714.302946625001,540.0,13.578125,0.0,9d232168517ccf5a13ef56fa9f3af957
4.672727272727273,False,0.0,0.5,0.0,0.0,44,652.7045454545455,16157.969551680424,7.5,4.0,720.0,4626.97,0.0,False,36154.940115880716,540.0,1.875,0.0,a715385e9cd9c8929a239dd4411be9dd
50.8,False,0.5,0.5,0.5,0.5,1,2766.0,60984.14723649598,5.0,0.0,595.22,50.832,0.0,False,nan,842.0,0,0.0,7fb938de3ca31ed1239bf90419356e6f
4.739130434782608,False,0.5,0.5,0.0,0.0,1,1415.0,3000.032498566752,23.0,0.0,595.32,6.414,0.5,False,nan,841.92,0,0.0,73f6c25ef6e6b402c9eb0c2c584ae15d
2.5303030303030303,False,0.5,0.5,0.5,0.5,3,1570.3333333333333,3911.439106712453,44.0,0.0,595.22,19.113,0.5,False,nan,842.0,0,0.0,8c72a4d43f9bafd37316c04d145832b7
11.392857142857142,False,0.5,0.0,0.0,0.0,1,3037.0,10731.722936153785,28.0,0.0,595.29,127.23,0.0,False,nan,841.89,0,0.0,dd4f46d215663a335004ad65f42694e6
27.130841121495326,False,0.0,0.5,1.0,0.5,32,8029.0,15782.576364103423,20.0625,0.0,595.276,462.65,0.5,True,nan,841.89,0,1.0,80e85378d02f4b91ede927647341d619
nan,False,0.5,0.5,1.0,0.5,1,0.0,nan,0.0,1.0,355.2,22.138,0.5,False,115937.276448,326.4,0.0,1.0,9e4948da02f3b9cd7b3817bea49c70d2
4.5396825396825395,False,0.5,0.5,0.0,0.0,37,731.7567567567568,4788.818320796641,11.91891891891892,2.7027027027027026,720.0,2937.405,0.0,True,42262.63736198001,540.0,4.41,0.0,1e250e2f10ba77cffc50e35823495e45
22.97986577181208,False,1.0,0.5,1.0,1.0,4,8458.25,7096.337538595194,37.25,4.0,612.0,135.702,0.5,True,235.85453100999996,842.0,9.3125,1.0,80533805c5069dde8b6d37c2554effa7
7.223300970873787,False,0.0,0.5,0.0,0.0,5,1916.8,6286.6496181627,20.6,0.0,612.0,259.396,0.5,False,nan,792.0,0,0.0,211b36caf89780e2da2805a99ac78df5
nan,False,0.5,0.5,0.0,0.0,62,2936.2903225806454,nan,nan,nan,720.0,9776.63,0.5,False,nan,450.0,0,0.0,1143df86b40192b18ffe2a60d82623f5
nan,False,0.5,0.5,0.5,0.5,1,3447.0,nan,nan,nan,595.22,7.329,0.5,False,nan,842.0,0,0.0,f09b93f4c5e5124c56235b143f2e4c4a
9.807142857142857,False,0.5,0.0,0.0,0.0,6,2391.8333333333335,6586.043380863928,23.333333333333332,0.0,595.32,256.638,0.0,False,nan,841.92,0,0.0,d43d635cc3e16b21c9b0dd7a115812ad
nan,True,0.5,0.5,0.0,0.0,35,924.3142857142857,nan,0.0,1.0,595.0,1081.583,1.0,True,388800.0,842.0,0.0,0.0,fbdd8fd0328dca19f2810bfc721da091
3.6859772604223062,True,0.5,0.5,0.5,0.0,43,10281.209302325582,1795.4026576775807,42.95348837209303,0.023255813953488372,595.0,226.361,0.0,True,24825.1536,842.0,1847.0,0.0,95be4a91c2752549a09e3bef6762ba05
nan,False,0.5,0.5,1.0,1.0,1,0.0,nan,0.0,1.0,596.0,477.685,0.5,False,501169.9392,842.0,0.0,0.0,67ed7c36a20590c69cd4d46ed46209b7
3.4017467248908297,False,0.0,0.0,0.0,0.0,36,572.0,5503.933466579202,12.722222222222221,0.8333333333333334,720.0,983.975,0.0,False,74143.4620704554,540.0,15.266666666666667,0.0,449e92afc4d5535774e169765a9c5fc5
37.88443616029823,False,0.5,0.5,0.5,0.5,104,4221.028846153846,9452.72985969379,10.317307692307692,0.4326923076923077,481.89,1189.342,0.0,False,23530.837331371113,680.315,23.844444444444445,1.0,8105a5c7880591c4855c9f609da4e1e9
3.4316702819956615,False,0.5,0.5,0.5,0.5,20,1924.65,2353.0423365583124,23.05,6.55,595.22,1695.217,0.0,False,10481.983248702289,842.0,3.519083969465649,0.0,c7d7a72e48cb0f6938045ea6995c2cbb
10.262008733624453,False,0.5,0.5,0.0,0.0,40,614.425,4295.361509030735,5.725,0.825,362.835,6924.823,0.0,False,23135.14436048558,272.126,6.9393939393939394,0.0,f7e8b9df22e18a877f49bd22dcc95b4c
23.28125,False,0.5,0.5,0.0,0.0,3,1783.3333333333333,19750.53651000397,10.666666666666666,0.0,595.0,70.501,0.0,False,nan,842.0,0,0.0,1c29600098e4bea22a8186b1fb7bce31
15.078947368421053,False,0.5,0.5,0.0,0.0,3,4382.333333333333,10953.253167199999,25.333333333333332,0.0,595.32,93.945,0.0,False,nan,841.92,0,0.0,5b8ac838e9e8033aea41aa4d81561ee3
11.857142857142858,False,0.5,0.5,0.0,0.0,1,809.0,10305.378576122155,7.0,1.0,595.276,158.994,0.5,False,102169.95749999999,841.89,7.0,0.0,e5d05c0f8ac96340c35777b56749d22a
10.396825396825397,False,0.5,0.5,0.5,0.5,3,1890.3333333333333,30779.2992987305,21.0,0.0,1683.78,202.337,0.0,False,nan,2383.94,0,0.0,eb13bf21409b68b5d92f00894b0a58ca
7.288135593220339,False,0.5,0.0,0.5,0.5,24,436.5,30556.87068391743,4.916666666666667,0.0,800.0,110.241,0.0,False,nan,600.0,0,0.0,df6700964299113f26b340b050693440
1.9583333333333333,True,0.0,0.5,0.5,0.5,1,1278.0,3519.5718609404394,24.0,0.0,595.22,11.912,0.5,False,nan,842.0,0,0.0,83ac0dfce93f17763b71d60268f2a2c3
8.277777777777779,True,0.0,0.5,0.0,0.5,1,1799.0,11882.395301114939,18.0,0.0,540.3,16.356,0.5,False,nan,720.3,0,0.0,3b95ede67add164bef71914a173ccedb
11.51764705882353,True,0.5,0.0,0.5,0.5,33,1105.939393939394,19685.63632695629,7.7272727272727275,2.4545454545454546,595.22,97.127,0.0,False,31770.25057777778,842.0,3.1481481481481484,0.0,fea59dea7902de899fe3399739aa0686
5.470588235294118,False,0.5,0.5,0.0,0.0,15,808.0666666666667,14724.090446695784,10.2,0.0,842.0,354.789,0.0,True,nan,595.0,0,0.0,5f00fa93ca66395c7b20fc4f6e4dae0a
23.0,False,0.5,0.0,0.5,0.5,1,1155.0,18542.119607999994,4.0,0.0,595.22,6.904,0.0,False,nan,842.0,0,0.0,4c10825a4605ff000023b3ecf6323e38
7.897560975609756,True,0.5,0.5,0.5,0.0,17,977.8235294117648,6969.490952949299,12.058823529411764,0.0,595.0,123.424,0.5,True,nan,842.0,0,0.0,4df14775bec0cc05ead588763de2d404
3.642857142857143,False,0.5,0.5,1.0,0.5,2,1717.5,2281.181998631642,14.0,1.0,612.0,856.607,0.5,False,514961.28,841.44,14.0,1.0,7e65b1731509cc2a09dce6dc734e819f
1.9583333333333333,True,0.0,0.5,0.5,0.5,1,1278.0,3519.5718609404394,24.0,0.0,595.22,11.912,0.5,False,nan,842.0,0,0.0,929f311791e83ce1ca135147a0d1c7b7
31.0,False,0.0,0.5,0.0,0.0,2,1153.5,50706.21973683567,4.0,0.0,842.0,64.231,0.0,False,nan,595.0,0,0.0,5d10d192d375e2a63361d48eb989f922
19.66832504145937,False,0.5,0.5,1.0,1.0,30,3455.866666666667,6972.348692516493,20.1,0.16666666666666666,431.0,318.849,0.5,True,100637.01046002,649.0,120.6,1.0,9441c1055f2278d861bdff94b91bfbd9
3.378787878787879,False,0.0,0.5,0.0,0.0,16,328.125,9336.244346537127,8.25,0.8125,720.0,706.036,0.5,False,95422.55563076922,540.0,10.153846153846153,0.0,eb6a1564749a3c0ddb17873c3529070a
5.655555555555556,False,0.0,0.5,0.0,0.0,2,2409.5,2704.6789354933294,45.0,0.0,595.32,348.22,0.0,False,nan,841.92,0,0.0,c95a11ce225645c68aa37d87a6129fda
5.152091254752852,False,0.5,0.5,0.0,0.0,7,2719.8571428571427,3158.4964316571363,37.57142857142857,0.0,595.32,169.332,0.0,False,nan,841.92,0,0.0,3fe4d6faf5142f26dcb24d7c1905d78f
5.041152263374485,False,0.5,0.5,0.0,0.0,29,524.9310344827586,13348.934431704314,8.379310344827585,2.3448275862068964,720.0,339.054,0.0,False,25942.300827966963,540.0,3.573529411764706,0.0,0d13b4bda49fc3708c55c44fdeeac4d4
3.727272727272727,False,0.5,0.5,0.0,0.0,1,935.0,18233.971839295715,11.0,0.0,842.0,25.145,0.5,False,nan,595.0,0,0.0,c841d4f9239b8eecf402289ac0c13675
8.157894736842104,False,1.0,0.5,0.0,0.0,15,490.6,25396.051779703786,6.333333333333333,1.0666666666666667,794.0,111.276,0.5,False,446004.946875,595.0,5.9375,0.0,54166b2bcd0062d7a401009677912a4d
15.5,False,0.0,0.0,0.5,0.0,2,3084.5,9259.208299261196,14.0,0.0,595.0,40.023,0.0,False,nan,842.0,0,0.0,6b789f0c4b6b9cb4177ec148e2d067ad
nan,False,0.5,0.5,0.5,0.5,1,3611.0,nan,nan,nan,595.22,7.353,0.5,False,nan,842.0,0,0.0,1a2fd37e8aa9bd098d4186ca0793f9b9
11.153846153846153,False,0.5,0.5,0.0,0.0,1,1437.0,8113.964140153836,13.0,0.0,595.32,185.812,0.5,False,nan,841.92,0,0.0,5b46fa9fb8c36cb9febfda9378b7d8c3
16.6,False,0.5,0.5,0.5,0.5,1,1424.0,7572.446234574998,10.0,1.0,590.4,1140.16,0.5,False,495369.21599999996,839.04,10.0,1.0,553dfb7589bbb71df632f74a8db06529
3.991596638655462,False,0.5,0.5,0.0,0.0,47,594.2765957446809,13618.54288038056,12.659574468085106,3.3617021276595747,1024.0,5826.575,0.5,True,488048.2006734915,768.0,3.7658227848101267,0.0,18206a3fd7e0dd1559adbed2487ca4db
10.707317073170731,False,0.5,0.5,0.0,0.0,6,1159.5,10496.333651724775,6.833333333333333,0.6666666666666666,612.0,462.333,0.5,False,132063.95496,792.0,10.25,0.0,90e47a85dd15b7e0f1a53758e795f4a4
10.39864864864865,False,0.5,0.0,0.0,0.0,6,2977.8333333333335,8938.35655422604,24.666666666666668,0.0,595.32,208.458,0.0,False,nan,841.92,0,0.0,d001887c269844d4bdf7a7566d253c1b
50.75,False,0.5,0.0,0.5,0.0,2,2043.0,55758.093462694174,4.0,0.0,595.0,66.649,0.5,False,nan,842.0,0,0.0,51a28a100cb0e7d29d3e24cbb1b90ed2
6.375,False,0.5,0.5,0.5,0.0,1,4068.0,3477.752269447901,24.0,0.0,595.0,65.123,0.5,False,nan,842.0,0,0.0,8df482062c877545fb1828bef96724b7
13.026315789473685,False,0.5,0.5,0.0,0.0,6,1227.0,12802.809631800767,6.333333333333333,0.6666666666666666,612.0,403.638,0.5,False,132063.95496,792.0,9.5,0.0,6a0392dbdcb11577e02fadcbeb9ffd31
12.0,False,0.0,1.0,0.0,0.0,2,2910.0,7887.6087642481225,19.5,0.0,841.92,376.864,0.5,False,nan,595.32,0,0.0,63e995fc6cc0c9bccbced7957ba0bb3d
nan,True,0.5,0.5,0.5,0.5,4,0.0,nan,0.0,1.0,841.68,1219.628,0.5,False,500967.936,595.2,0.0,0.0,34d52edc2a2468d15bb652f701a3c58a
147.5,False,0.5,0.5,0.0,0.0,5,2399.2,159646.27999221854,2.0,0.0,595.0,82.475,0.5,False,nan,842.0,0,0.0,a51ead3f5dc6bde5bdb446009022a155
80.16666666666667,False,0.5,0.0,0.0,0.5,2,4079.0,46074.562874999996,6.0,1.0,595.0,312.223,0.0,False,24109.189999999995,842.0,6.0,0.0,102c43357b142aeff0a3a27c9e655c8f
11.0,False,0.5,0.0,0.0,0.5,2,821.0,9637.255110666669,18.0,0.0,842.0,56.177,0.5,False,nan,595.0,0,0.0,c94fc33ee6c31de8dba6558bcfd992bd
7.88135593220339,False,0.5,0.5,0.0,0.0,2,2485.0,7625.927194372887,29.5,0.0,595.0,42.39,0.0,False,nan,842.0,0,0.0,a649b7f6cf198e2da747d3c1b642b7ff
38.142857142857146,False,0.5,0.5,0.0,0.0,2,2129.5,25137.042986285705,7.0,0.0,595.0,99.233,0.0,False,nan,842.0,0,0.0,b776695b0c8a9c66bdc7c39d780efaf3
49.875,False,0.0,0.5,0.0,0.0,1,3451.0,42858.734411391495,8.0,0.0,595.28,94.895,0.0,False,nan,841.89,0,0.0,9b2af95ab9e453e62f3cf8b75cd92092
54.0,False,0.0,0.5,0.0,0.0,1,738.0,28033.293743999984,2.0,0.0,612.0,29.633,0.5,False,nan,792.0,0,0.0,a3a2201dacf8dd71964d0b403e1922eb
8.325,False,0.5,0.5,0.0,0.0,1,4224.0,5203.433549136624,40.0,0.0,595.0,47.199,0.0,False,nan,842.0,0,0.0,eabb5d10d6a64c0f1473aa3ed7c7ee63
28.90909090909091,False,0.0,0.5,0.0,0.0,2,2862.0,20832.11517381817,11.0,0.0,595.0,98.628,0.5,False,nan,842.0,0,0.0,78f850ff48d1f45a0acad17f12062264
5.501510574018127,True,0.0,0.5,0.5,0.0,50,583.02,10370.497613934896,6.62,50.64,595.0,10231.424,0.0,False,12056.622864454983,842.0,0.13072669826224328,0.0,81668dba8fec354eeb91024cdd663089
11.643835616438356,False,0.0,0.5,0.0,0.0,4,2310.0,6686.739636000001,24.333333333333332,0.0,842.0,65.654,0.5,False,nan,595.0,0,0.0,93127e4c6fbd5f1f850531ef214be060
2.1752577319587627,False,0.5,0.5,0.0,0.0,15,532.8,4196.471834956134,12.933333333333334,2.466666666666667,720.0,881.699,0.5,False,51781.1657027027,540.0,5.243243243243243,0.0,48fd58ca9148331f164505751e594af7
4.83629191321499,True,0.5,0.0,0.5,0.0,47,723.7446808510638,6290.903977928079,10.787234042553191,0.40425531914893614,595.0,1062.693,0.0,True,21859.65094736842,842.0,26.68421052631579,0.0,d82d68d345604a8879355d88f4d9d01f
9.823529411764707,False,0.5,0.0,0.0,0.0,1,2433.0,4026.1064391529335,17.0,0.0,595.32,83.107,0.5,False,nan,841.92,0,0.0,92985597d93762508c031646204f6e7b
12.642857142857142,False,0.5,0.0,0.0,0.0,4,2092.5,17207.428695975435,17.5,0.0,595.0,95.57,0.5,False,nan,842.0,0,0.0,584b715f5ee498b02841863874f01e8d
3.5,False,0.0,0.5,0.0,0.0,1,121.0,2054.582855999991,4.0,0.0,595.0,28.123,0.5,False,nan,842.0,0,0.0,b36e4f4a3840cc8a5bd327087f99b0cb
7.536585365853658,False,0.5,0.5,0.0,0.0,1,3687.0,2989.4198741272935,41.0,0.0,595.32,43.387,0.0,False,nan,841.92,0,0.0,252309e6446f10a4f2f4bc2b2abc66dd
3.34375,False,0.5,0.5,1.0,0.5,1,2758.0,2347.9254297761313,32.0,1.0,612.0,588.254,0.5,False,515304.0,842.0,32.0,0.0,4579ee8c77206cdf8a8c4000bcc74adf
32.0,False,0.0,0.5,0.0,0.0,1,186.0,11796.919899199987,1.0,0.0,595.32,88.9,0.5,False,nan,841.92,0,0.0,90371274b425f46848fa60b0f9f0a639
15.222222222222221,False,0.5,0.5,0.0,0.0,6,1203.8333333333333,7179.842389988985,12.0,0.6666666666666666,612.0,2423.333,0.5,False,111103.65771696645,792.0,18.0,0.0,7f368edad411a178bf71f722305d5976
1.0,False,0.5,0.5,0.5,0.5,1,2133.0,168.462928,23.0,1.0,2520.0,606.423,0.5,False,1492.9920000000168,1224.0,23.0,0.0,a11c324a8f81f3c761ae8649e327bac6
9.05,False,0.5,0.0,0.0,0.0,2,2483.5,6609.535101517194,30.0,0.0,595.0,99.198,0.0,False,nan,842.0,0,0.0,fedede74be51088a78b3c7fbdb557e89
53.0,False,0.0,0.5,0.0,0.0,1,822.0,29324.457647999974,2.0,0.0,595.0,36.303,0.5,False,nan,842.0,0,0.0,e488b4e62422017c67f8f20fb3e755ba
12.363636363636363,False,0.5,0.5,0.0,0.0,1,1114.0,12208.267242545458,11.0,0.0,595.0,66.925,0.5,False,nan,842.0,0,0.0,57b872a7e05446572c9aa6074b524e50
nan,,0.5,0.5,0.0,0.0,,,nan,nan,nan,,,0.5,,nan,,0,0.0,1c50725481e001096dbbf96395eddd94
nan,False,0.5,0.5,0.5,1.0,51,0.0,nan,0.0,1.0,841.68,33695.111,0.5,False,500967.9359999999,595.2,0.0,1.0,ecd805a36a644a5099a8acb684c4c6b5
nan,False,0.5,0.5,0.5,1.0,51,0.0,nan,0.0,1.0,841.68,33695.111,0.5,False,500967.9359999999,595.2,0.0,1.0,11a60a8eb5445bfa846f1f79684a6e96
11.08235294117647,False,0.5,0.5,0.0,0.0,19,400.3157894736842,23466.000474072232,4.473684210526316,2.0,720.0,1363.265,0.5,False,232199.1553895,540.0,2.236842105263158,0.0,f51edf327692241cfc40e217796164b8
37.46551724137931,True,0.5,0.5,0.5,0.5,9,2798.0,37639.59932007329,6.444444444444445,0.0,595.0,49.102,0.5,False,nan,842.0,0,1.0,bca3b34c04c8fccb95cc445cf8786196
9.886363636363637,False,0.5,0.0,0.0,0.0,13,291.0,29392.409794545463,3.3846153846153846,0.9230769230769231,720.0,414.815,0.0,False,154877.29749999996,540.0,3.6666666666666665,0.0,78dac3f08e78f728bb4bbb7b1341371e
25.223048327137548,False,1.0,0.5,0.5,1.0,8,7447.875,7935.422579879292,33.625,3.125,612.0,2060.322,1.0,True,2289.8534275439997,842.0,10.76,1.0,dcdd7d9bf9cfef954837ed17384c90b8
5.209059233449477,False,0.5,0.5,0.5,0.5,18,1068.1666666666667,5398.352456078846,15.944444444444445,2.888888888888889,595.22,549.447,0.5,False,9315.893928461539,842.0,5.519230769230769,0.0,f06709085b3ce4ff1bf634acd6a2b69d
11.23943661971831,False,0.5,0.5,0.0,0.0,3,2534.3333333333335,5377.652152945572,23.666666666666668,0.0,595.32,375.603,0.0,False,nan,841.92,0,0.0,ed6793787dc7397a85346e34c3b1b1c6
65.0,False,0.5,0.5,0.0,0.5,1,2864.0,35264.42641599998,6.0,0.0,595.0,52.608,0.5,False,nan,842.0,0,0.0,0a8582c4ea36f146df231a4614f2c3ff
10.166666666666666,True,0.0,0.5,0.0,0.0,18,592.1111111111111,26547.834553807803,5.0,1.3888888888888888,595.0,654.961,0.0,False,36248.066495999985,842.0,3.6,0.0,5d0b3b996ab7c8226a71a8b0bc77db6e
6.994350282485875,False,0.0,0.5,0.0,0.0,7,3963.1428571428573,4754.854108253107,25.285714285714285,0.0,841.92,413.344,0.0,False,nan,595.32,0,0.0,e597352a4907672ff1cfb6f1029849b4
3.0434782608695654,False,0.5,0.5,0.0,0.0,1,1821.0,5234.0710516354575,23.0,2.0,595.0,22.934,0.5,False,8397.043200000007,842.0,11.5,0.0,06b3fcdd42c92b8a37b904f4db6c2251
6.274888558692422,True,0.0,0.5,0.5,0.5,36,1415.75,9308.02533598594,18.694444444444443,1.3055555555555556,595.0,372.913,0.0,False,23847.905795744675,842.0,14.319148936170214,0.0,b799cee16997f6f270e9a9e4f1f982ed
2.888888888888889,False,0.5,0.5,0.5,0.0,1,273.0,842.3524555555557,9.0,0.0,842.0,17.215,0.5,False,nan,595.0,0,0.0,704d536afe2cdab0e771e811e21c631b
nan,False,0.5,0.5,1.0,1.0,1,0.0,nan,0.0,1.0,596.0,3022.11,0.5,False,501169.9392,842.0,0.0,1.0,b9c94d7a13a38e519ec445aa4a78630f
4.672131147540983,True,0.0,0.5,0.0,0.0,25,330.16,23745.948324580844,4.88,0.76,595.0,476.895,0.0,False,89657.52404210526,842.0,6.421052631578948,0.0,5dc5793f75c5c1115d76f6fa3d59ec18
8.468354430379748,False,0.0,0.0,0.0,0.0,3,2137.6666666666665,3608.15188835139,26.333333333333332,0.0,595.2,91.808,0.0,False,nan,841.8,0,0.0,6c600e83d0e3ca7e519ea0d38ea92cff
14.875,False,0.5,0.0,0.0,0.0,11,556.1818181818181,35283.81824452374,4.363636363636363,0.0,720.0,94.972,0.5,False,nan,540.0,0,0.0,9e1c45ef37e79ec9e6bec41a8b35cb8a
28.25337837837838,False,0.5,0.5,0.0,0.0,30,2228.0333333333333,15826.459678651589,10.206896551724139,0.3793103448275862,595.276,2217.114,0.5,False,66030.29785227275,841.89,26.90909090909091,0.0,325cc5f8fea90ec6455c1fc90805a801
8.21875,False,0.5,0.5,0.0,0.0,4,2304.0,4324.495592065097,24.0,1.0,595.32,796.809,0.0,False,68312.24275,841.92,24.0,0.0,94bbb11c4ff47ec5b48e0c57b7fbb642
nan,False,0.5,0.5,0.5,0.5,12,0.0,nan,0.0,3.0,591.36,1876.929,0.5,False,165013.09440000003,837.12,0.0,1.0,1a2c29dbbefb6d9589a37c949e5dbef5
1.6681614349775784,False,0.0,0.5,0.0,0.0,8,1311.875,2647.0763803829473,27.875,1.125,794.0,247.865,0.5,False,40722.31,595.0,24.77777777777778,0.0,b3a7e8cf629c816919e9c0f2efe3dc55
7.171428571428572,False,0.5,0.0,0.0,0.0,2,2154.5,3883.4161670478643,17.5,1.0,595.32,185.335,0.5,False,98066.02450000003,841.92,17.5,0.0,e6dc0566939ce742bf77488ae6ca9cb2
6.581081081081081,False,0.5,0.0,0.5,0.5,3,2265.0,3595.031256077767,24.666666666666668,12.666666666666666,595.0,2354.491,0.5,False,4186.993642105262,842.0,1.9473684210526316,0.0,5aa90e826125cc4c6af1486117a944e4
4.56701030927835,False,0.5,0.0,0.0,0.0,12,414.1666666666667,15729.950150394698,8.083333333333334,2.6666666666666665,720.0,147.162,0.5,False,2083.375,560.0,3.03125,0.0,e420f14888f46a1336b0e52c4486aa7e
8.922488038277512,False,0.5,0.5,0.5,0.0,62,1987.9032258064517,4050.550797572185,17.131147540983605,1.360655737704918,612.0,2887.175,0.5,False,41057.62733475977,792.0,12.590361445783133,0.0,6d9fa30c6fd2b5a24462e311c717b328
87.61538461538461,False,0.0,0.5,0.0,0.0,8,3423.875,56783.991999051286,4.875,0.0,595.0,144.597,0.0,False,nan,842.0,0,0.0,b985577c9080b2da2b68b24206ae63c3
9.4375,False,0.5,0.5,0.0,0.0,2,1551.5,4070.2430110715964,16.0,0.0,595.32,355.916,0.5,False,nan,841.92,0,0.0,5f740f28b8a05449665d32ba154527a0
