"document_id","user_id","value"
"e5d05c0f8ac96340c35777b56749d22a","c29a6013ec27d95665017bffa4ca6f0e","6"
"eb13bf21409b68b5d92f00894b0a58ca","06818580c9c8a794c558e93e697775a5","2"
"df6700964299113f26b340b050693440","fe57bd4670d74feafab6f3cc2cfe1a8c","2"
"83ac0dfce93f17763b71d60268f2a2c3","39f77d67b7a8ccdccea4b30b7ef2a831","7"
"3b95ede67add164bef71914a173ccedb","39f77d67b7a8ccdccea4b30b7ef2a831","7"
"fea59dea7902de899fe3399739aa0686","6959b8b9345e6264ec1e13742aca02cd","11"
"5f00fa93ca66395c7b20fc4f6e4dae0a","1cbea83b2f89756b74567153295221ab","9"
"4c10825a4605ff000023b3ecf6323e38","a563b9105654e8e29b5377ee9e64a738","6"
"4df14775bec0cc05ead588763de2d404","f047b038fdaadf4489c3f9f0f346a4f5","14"
"7e65b1731509cc2a09dce6dc734e819f","9faf853d1c2c0e95f7f5a452e4520eae","23"
"929f311791e83ce1ca135147a0d1c7b7","39f77d67b7a8ccdccea4b30b7ef2a831","7"
"5d10d192d375e2a63361d48eb989f922","39f77d67b7a8ccdccea4b30b7ef2a831","7"
"9441c1055f2278d861bdff94b91bfbd9","b9e448d25028202397f53ccf59fd92dc","3"
"eb6a1564749a3c0ddb17873c3529070a","16b33961d7243e44c6069e8cf75c481e","1"
"c95a11ce225645c68aa37d87a6129fda","36855547077764968808cfb8eb2ded01","1"
"3fe4d6faf5142f26dcb24d7c1905d78f","10a49b68c2a52f60fb97c65e5d6a1da5","3"
"0d13b4bda49fc3708c55c44fdeeac4d4","ddec331d3721967f0442bc9494017a21","9"
"c841d4f9239b8eecf402289ac0c13675","64dc22b2619cb4a51949243685cadaf5","1"
"54166b2bcd0062d7a401009677912a4d","795e2d6fbc57ea1e676a1f46fef93fef","1"
"6b789f0c4b6b9cb4177ec148e2d067ad","ce9899f685e21ccb2d6f89f30132f979","5"
"1a2fd37e8aa9bd098d4186ca0793f9b9","27434c34ef987b527cd05d2bd757e25e","4"
"5b46fa9fb8c36cb9febfda9378b7d8c3","24de9875b99ffc5b8fea56a0cd3c3a23","1"
"553dfb7589bbb71df632f74a8db06529","9faf853d1c2c0e95f7f5a452e4520eae","23"
"18206a3fd7e0dd1559adbed2487ca4db","c2ba3b146f39b334e3a5bd0de8713b67","1"
"90e47a85dd15b7e0f1a53758e795f4a4","d03233f4d1519e8f6cdbbc3d00fbfa5b","1"
"d001887c269844d4bdf7a7566d253c1b","047a29cb1b3c6db468541887f8b5a263","11"
"51a28a100cb0e7d29d3e24cbb1b90ed2","278773d38bb1389bb36bbc015ae16b08","5"
"8df482062c877545fb1828bef96724b7","278773d38bb1389bb36bbc015ae16b08","5"
"6a0392dbdcb11577e02fadcbeb9ffd31","95c3d9f0f793095c9a9d272143a327b9","2"
"63e995fc6cc0c9bccbced7957ba0bb3d","3c6e3d47f9fa602acabd42ecc1efa016","4"
"34d52edc2a2468d15bb652f701a3c58a","7d145b5d368b72ffc5d40682ded1a9e1","1"
"a51ead3f5dc6bde5bdb446009022a155","994e517b4c2951a20d41cab4d4e1d678","5"
"102c43357b142aeff0a3a27c9e655c8f","4db1e2580a2b90dc7e4f25ee5f292cb5","2"
"c94fc33ee6c31de8dba6558bcfd992bd","4db1e2580a2b90dc7e4f25ee5f292cb5","2"
"a649b7f6cf198e2da747d3c1b642b7ff","b9723631d2864f9a612077aaec1d39be","5"
"b776695b0c8a9c66bdc7c39d780efaf3","06b6fcb9eb68253b525bde1b1bf38872","2"
"9b2af95ab9e453e62f3cf8b75cd92092","0bd90fbcdad5830dd29f6ec6cdfad481","2"
"a3a2201dacf8dd71964d0b403e1922eb","a7f16d0ef27fdae4754f1e9fd990bc4f","1"
"eabb5d10d6a64c0f1473aa3ed7c7ee63","9fcb04c58dcf59f9750052bbc62734ef","18"
"78f850ff48d1f45a0acad17f12062264","b7e9716a159447be2e264bd9992e432b","1"
"81668dba8fec354eeb91024cdd663089","95b8714c8349d4ffb0d4436ddc7ebbba","10"
"93127e4c6fbd5f1f850531ef214be060","3b84d844f5ace6a7b22d27eb0cb9f845","2"
"48fd58ca9148331f164505751e594af7","d8cac60b5395dcf6c80889b439c4dc5b","1"
"d82d68d345604a8879355d88f4d9d01f","f047b038fdaadf4489c3f9f0f346a4f5","14"
"92985597d93762508c031646204f6e7b","07da4b9ae87451904daa43721fa94bdc","22"
"584b715f5ee498b02841863874f01e8d","773af91fe26c75d50e4a2d5a53ad8d96","1"
"b36e4f4a3840cc8a5bd327087f99b0cb","be2c490d18edcf0f592ad2473290278c","3"
"252309e6446f10a4f2f4bc2b2abc66dd","10a49b68c2a52f60fb97c65e5d6a1da5","3"
"4579ee8c77206cdf8a8c4000bcc74adf","8ef8f1fce1a9b2a6ca82802163b4b613","4"
"90371274b425f46848fa60b0f9f0a639","cc73fc12140760d79c7fba23ea09a3ca","4"
"7f368edad411a178bf71f722305d5976","b683089c47194c18274ab8f3bad13957","1"
"a11c324a8f81f3c761ae8649e327bac6","f96a7fa52f33b5476cf303b733f8ec0c","1"
"fedede74be51088a78b3c7fbdb557e89","5d005317174e80eeb47c87b5b45f6b19","12"
"e488b4e62422017c67f8f20fb3e755ba","5ce27db496804dcc25b13f9eb8f4cbc6","2"
"57b872a7e05446572c9aa6074b524e50","5ce27db496804dcc25b13f9eb8f4cbc6","2"
"1c50725481e001096dbbf96395eddd94","f5f5cc08e718146c49fa6734ff1e7c4d","6"
"ecd805a36a644a5099a8acb684c4c6b5","a3e11a36ea8d12be8652397848752813","17"
"11a60a8eb5445bfa846f1f79684a6e96","a3e11a36ea8d12be8652397848752813","17"
"f51edf327692241cfc40e217796164b8","a6216993d0e69197dfdd46a698da79fb","2"
"bca3b34c04c8fccb95cc445cf8786196","a1228c77694b0f27c4bbe668c16fbab8","1"
"78dac3f08e78f728bb4bbb7b1341371e","a8784a3df447942aba30f827c8aac912","8"
"dcdd7d9bf9cfef954837ed17384c90b8","69e967cd670990701a55a37b9a31feb4","24"
"f06709085b3ce4ff1bf634acd6a2b69d","cd3744f8926e510adb6a3877fca9bfc8","10"
"ed6793787dc7397a85346e34c3b1b1c6","57492350de7468ec2a10076364c1b079","1"
"0a8582c4ea36f146df231a4614f2c3ff","a871c40e5381dcda011296cd751ac3ba","2"
"5d0b3b996ab7c8226a71a8b0bc77db6e","53a5872ef2a143ac9cdc7683eb098680","3"
"e597352a4907672ff1cfb6f1029849b4","aed08136c2b29c63120f7a7aaa44bc9d","1"
"06b3fcdd42c92b8a37b904f4db6c2251","b85a6ef71cb0a922d18747925ed0b1c7","3"
"b799cee16997f6f270e9a9e4f1f982ed","bdd1c8884956240b9b022b3f336e1e3b","11"
"704d536afe2cdab0e771e811e21c631b","f607ace613ee2c0375ca36a891c81bd7","1"
"b9c94d7a13a38e519ec445aa4a78630f","2ab5f250bb61ff08f328d567e25109e8","2"
"5dc5793f75c5c1115d76f6fa3d59ec18","1d45c28a8890564c1026a6c80336362f","4"
"6c600e83d0e3ca7e519ea0d38ea92cff","61bd1717ceb7146b16cb9d453aa62cf3","1"
"9e1c45ef37e79ec9e6bec41a8b35cb8a","0e91c80ee403dbb88d38551b375a782c","5"
"325cc5f8fea90ec6455c1fc90805a801","83888db92fd3c35967e01309a3de054d","1"
"94bbb11c4ff47ec5b48e0c57b7fbb642","b3bdbea70b3233c401adcee5c5fc783d","6"
"1a2c29dbbefb6d9589a37c949e5dbef5","24009f04c2398e7b189c031076adb4d4","2"
"b3a7e8cf629c816919e9c0f2efe3dc55","98f31d2d0d06298d6d0f9f068f5bf039","4"
"e6dc0566939ce742bf77488ae6ca9cb2","0b109a521e0e5f7b44eed8a7d3e2e5e6","1"
"5aa90e826125cc4c6af1486117a944e4","f78093148e151f154f57d0d0ec9de8be","1"
"e420f14888f46a1336b0e52c4486aa7e","dfbb1a6a7d94110211030f06f73b0737","5"
"6d9fa30c6fd2b5a24462e311c717b328","7af181847bf91ea0fc0db56ed10ce7f2","1"
"b985577c9080b2da2b68b24206ae63c3","692099941b7984e19ff4d84698d3ceff","1"
"5f740f28b8a05449665d32ba154527a0","4fa55b05a59bf6fd26a119f6d7934b68","3"
"7271a034ca077d0ba1297157dcad982e","987966b835bcc98e0f26016026708360","4"
"da4d5340a19dc46ddad0ecf7cc8d13c8","84328d7f32984b9878400d6bb838b187","3"
"043b96f9a78ba21cb39303f861be5f4e","e9229c61fcb902f9380b2b0f062f5302","7"
"6fbaca18696bd954ce68f39e0f7a6e5a","3cf402bce411ffa97b7f3c04444fcbde","5"
"bb2ba17966037f1bb44bd07c6a370906","69c01220357a4f0be4a029545df3e6ff","5"
"d7d45087814020878a6767b9543b12b7","948198954f1946c80b68fe3f093d6ea0","7"
"26bc72810a74304f6ac467347da702c8","f4b7d2a1f506cadaa3b1deddbc324745","1"
"152c77685b41801858fbcc76c145dab7","a7dd2cdc15e605574ef0573b9922a3d1","11"
"8daf73f9b2991df91d6821169f632a14","4585aff8e97dc698b0d3b834d7300ab3","31"
"6f143a2b7523b8c4c4c4f76c67a86563","5675c8422a4c1ddda6e689f13b95920a","5"
"5c0050037eab618dd36cbcb85f201c70","a48ed252015022ddcdd06ec80d34b5d6","11"
"a8915a9ad3e741ca568a40a2f8a765db","ee34fd7e7f03c98f943ca7925be8540c","2"
"215ff56c2651dde508a2be461c6ea66f","fe0193a5cb8a8db30b17b7cbeb4e2f7e","3"
"89cd1dc33b00432580eb71ce49b9bb00","fe0193a5cb8a8db30b17b7cbeb4e2f7e","3"
"06c30d59601952120eea92c35a7812f5","d8a52dd4309313aa634f2dc4c28f1468","5"
"1f8f70cdf60ad7be24c423810215e228","014aacc105a782c4adec952cb3007e8b","4"
"4c0f981c26613f5017da75abd9781211","4fa55b05a59bf6fd26a119f6d7934b68","3"
"6fa54fffe2a2335f5927572e9757ee40","a5ad84b377072e71b9bb427c322d7521","1"
"1adc5ea3d07ed126b57493ca117caf03","79c1091443a3ebb548bbbbb4fc307ed4","17"
"f58770d84112ff659068a4945ec8e563","a0490f2fa173ca8cbf2d3100547e7b83","4"
"a6524ef65099c50719bd62b5bf867b54","392869404fe3a004f88c8194493e03f7","6"
"a5ed8aca60872bb3dcb0e5669f74e98a","032465089e80233c9643d2744ccc776a","9"
"c4e53193bc8cf98a2321a479aab1b6ab","9e0a67aea24ef377d5eac87a0c5058cc","3"
"44e4d700f7c2b09ce30fe094c6f92f3f","82e61aa9f9268df9ca3d1be090fac6d8","3"
"9fb7e06791bd4706a66ea06ffb345de2","fd28b69c645475fac2849ead7fa8f00b","1"
"9ae35f5eb46e89b99ed4078863da8296","479d57d5713e1748b43193e614254caf","3"
"81ead8afb95abc9477d76582844e8554","f7c3a2d23850e486eb49b6ab7348efa5","14"
"d9825064888ad7e5a0c802dc9d31baf2","904cf32da5eb6b144a7acc6a2a9457a8","1"
"5ed853042d61566577da88ae8242efcb","c37d6ca10ff4341a3e463f65a5f240c1","3"
"20b0f942d32b2b17b739a83a1e00987d","5ccd04c7d545f8dfd0ecc94a219a4592","1"
"a43fa6e27b9ee10912b24ef450888794","98cc69eda54bafb15c10d9afc33dbaa8","9"
"4a5d0e24b82c10f18a09e48dfd3def1b","f95894397904eeded2e4555f0147ab76","1"
"b7fb89bf46ffa1f116a8be561c100d08","87bcac82b29f230040286fbd0155086b","1"
"6380714f66a2b9ccde4a34985e53e4da","8579151138d542024116df1cd5f14de2","2"
"f0012157104459dae4aa1d95c71846e2","a695c87705b0eff4eda1b73527e1fc86","4"
"24549c324d4138b4aabe2e69da3143b9","5e6f8496e8b4fca31d0fd9099c7b0fa6","3"
"ab6b3f2e3560802909e54f0b964b1e52","5e6f8496e8b4fca31d0fd9099c7b0fa6","3"
"5e2a29af68a5f204d93ed124d58005e8","0e8cb899f3fde2a961019ce76d4f8374","3"
"8159cf512e7263e8d164239a3e00b93b","4e04195b759165b478b73029e678087d","5"
"fc997678c19f27e868d8e355775df650","c8c0eb23e2db028c72729a9c2aca3d9f","6"
"13d7974e949fbcbefe7907713fb85908","287bbd9e2aaa173ab66e7fe93311ae64","2"
"183204cd9677736222e5d785c799a148","c8c0eb23e2db028c72729a9c2aca3d9f","6"
"019bc95ddac98e6e085fa2d2c68c7fba","b4779f0e85a45a14384ccb0b65332fe8","14"
"0112efa13090e82179b9abd0d21baac0","27434c34ef987b527cd05d2bd757e25e","4"
"6eef5a474d13edb49b112f22339bfc55","b4779f0e85a45a14384ccb0b65332fe8","14"
"81592ab74cf25d9b8e3df42cb2a72700","b4779f0e85a45a14384ccb0b65332fe8","14"
"0081c41107abe86cb2ce026dbf967a8a","6959b8b9345e6264ec1e13742aca02cd","11"
"71332e1de5a9cda740368d0bca4830a1","5b65bc742aec13e25efcc3f1fb8eacb1","4"
"1ef71570a9df71a88d9fbc4ba8189b2a","4cac014bd3964d4bd362f9f3782a7189","3"
"5409efc65e0906a54065d5693eaaa049","5e9fc1f92a93520178694f313c7686fb","3"
"9c600094974030b4e4c6f73f69100b04","9a2da68c65ae0a7fdd0e4dcd59d717d5","11"
"53816568d692f9c97c08860e441d4a90","daea74ddfefdaf484d6ee4064e22575b","2"
"70e5de1a7ce7f0211da770f13bbf6838","0bf1b5629657de8c7e3e842d2d8c8228","2"
"db351f6d9948ef559a6c92fa00f32955","e5fba8e799f9706db6adbbbf09853eeb","2"
"cfcae18184e43fcc73482819dcf75e3a","ee832f2dd049915ba0df53fcd940e6ee","13"
"c1f41c1cd66b19411f9a54bce61a0de6","ee832f2dd049915ba0df53fcd940e6ee","13"
"8249539d8fbfeb5cd7008b7b2ab235e0","91e5e36add68cac7461869321766ff7e","6"
"6ab70a495d7750c44af4b7ac1931f296","7a439aaf17de002d96b13437882f556d","1"
"73b4188cfb7493fa2ee22d33ea804e8c","21c7451fac8ca2a4ff2189627629092d","3"
"06fb17998ea2c31d10bf70e32abfd70e","21c7451fac8ca2a4ff2189627629092d","3"
"473360bfc9eb1ad24675249cd7eeaf2b","aa194749dcfb2f44abcffd7c1b12ea3d","2"
"7bc5511519c704eee38ad83bb4f5bbbb","28fcc783a11e96b68ce2c8bd203ec828","2"
"37655dc19a9a956a90e9f171d4919053","64c3d929507b51721419db892ae2fe2b","5"
"5a787c87fb5ccd7b19c55363a4a87d12","64c3d929507b51721419db892ae2fe2b","5"
"b3bd9c0283998dba73c2657d59ab133b","047a29cb1b3c6db468541887f8b5a263","11"
"a1927872118490bc41381a44bc873650","3e19207e24f9b1ec904e726502c59584","3"
"a3d690e999145e169467b519d0642e0b","e01c082242a41c5a6bdf352dd9cec100","5"
"fd8e2ee53cf94e9b967f2e3970c118f0","ecbb726b59eb7f188435fc2b07756657","1"
"f3ac349ae4b7210e91437dc297cb2326","f5f9821b5259e8a1206b2e6629354808","2"
"2542e17ca159e3a368f4e00d4baa4b40","69e967cd670990701a55a37b9a31feb4","24"
"5332a67bca444baa0d59ae32777870aa","dc5357083bb5836258b575f0fe380ca6","1"
"108154ed39bf509525fde8c1d3cbb339","39fed8443fd163a2681ec7a7f1c42877","1"
"6003e17347c48e10083bd51a2a8cea64","401eac02c656ab25a3588c6619db93e6","2"
"b2c357839d6a10ff63b42c6e8b461605","a0b85397d5f5f39ab370cc7f97fdf1ce","1"
"09a0a2837cb76a2d4f23e64a3a2d1c64","95e07791da54b8442ffb9faae0b4a6ac","1"
"61207e7475a338b9688a231f071db9c5","5d005317174e80eeb47c87b5b45f6b19","12"
"5692884813982e428037a5c1055779e8","27434c34ef987b527cd05d2bd757e25e","4"
"06926b22f1c07d714a266dd9e0bddb83","1ccbb17b3f77de04b44d44c95160c140","2"
"4e5e0d3e3f6c54abec875d185905aa85","3a75a24ec4c81b15d77ab611faa6034f","2"
"3848d5e5b76f7aa570105dc0c4e23ca9","735470ae31a459ff64d0ea1cff943f70","3"
"7d105085524cb97648d261bae4da9664","df0866196f31b7dabc03985b620e714a","5"
"dcb44df36b422a1682a46c7d2cda9f36","c29a6013ec27d95665017bffa4ca6f0e","6"
"7a7397fb3f4ef90d346a6d0935d71e74","53a5872ef2a143ac9cdc7683eb098680","3"
"a04b3f7a1a5e930bed1f0c1457af0558","5fbbd98df416b41207bd4b17bd86c07a","17"
"3d9361d459bd41eeddea4037da9a46c1","06f0b505f3b822b5c1a365523226a25e","2"
"74971c3dba66241ba2975f6cfb0db5a3","3b07b7af776333c761751f844c8bc6df","2"
"afadb8b031d4ef942f24be69c9c6940a","3b07b7af776333c761751f844c8bc6df","2"
"7548ce5296832b164dac7f50673a86f2","9ef21c4499d3131ee982d04229da6010","8"
"f8ea1a0c057c85bcf2ed3cfe71277443","bdd1c8884956240b9b022b3f336e1e3b","11"
"cd4ae86e92f57861397641a93b744797","45babb2956b840effb817cd0ee692565","3"
"01ee82f2ec05c0e273d229b5e9412379","51671bf3074802e919638d9e29ac9cfb","1"
"8d5738cc736a3ddb95dc327b5c3c71da","0b968e661c084e2400ad3b231dd4dd5d","4"
"e9e34ee4c670fea0f4e9722c756238a4","5b74080bd3e67a7a50accb3d9c3862c8","1"
"a91e0e97c67e7f80d9c0bcc9bda3643e","e34fec2d39f5c9ece12bb076017898a3","1"
"9b979bf5b7288dd83987fafd0039609b","8f853e1ddfb74301d4bb9e628a6cb971","1"
"071e9a3c2811f70db3bac220aaa325bb","482a50512554ae18f0bbcc74ede36e1c","2"
"8330b53822db56895b2bcab1084481d1","bea70e405ae192750b36859499ed1d2d","1"
"13374318ead52e16969c0d0544d7c596","5093b1a4124806b432ffc8d4e45e7a93","2"
"198246646cc3692c8167bc3531f69489","5093b1a4124806b432ffc8d4e45e7a93","2"
"2128613fac884a89445c7f493ebba73e","baed00d382377eca2af08b67111ec329","2"
"e21ac44a248f3de40aabfc0d78ce66b1","91ed82c5a7f694ac792515106c8c54f2","5"
"51204f5dadcb5daa950fa0b756c1a7c8","0ad4454f7ec984b5a875a8374202e39b","2"
"3d3d531911e261b56597877ca0d97de7","6959b8b9345e6264ec1e13742aca02cd","11"
"d8d292f3f307a892141fa1dc7861b069","6959b8b9345e6264ec1e13742aca02cd","11"
"d98d9c44a48ef8615328b5693f859236","8e5cb2bbbc542c2c1b324b5c897c3ff2","1"
"bf6527baebf8805749debfba27151c11","25d8d0b0406c66c827eda5850214a301","1"
"e7d5d46f4c0a558bedb6ce09299ab166","4585aff8e97dc698b0d3b834d7300ab3","31"
"6caef36a8c05ca6f05106d4ef80dc373","3b202fa3da83c84aad1e66b8aa27fc99","4"
"08199c77dbbcd19a24cf4bda154a29da","7ada6e2490f9551935991e878eced04b","4"
"a7c780b354a332d9d15e857b4b910526","7e34941b7c86108abfcca79299032820","5"
"dad13b0238b76376ffbb4e435556d69c","7e34941b7c86108abfcca79299032820","5"
"0232991ab378941c116c0007fb61a0da","80b53640863d81ebff5fa29a456a0808","15"
"3f8a3f52fcfe93ea8bd7eeaffec2f19d","de1be2da328d1cce993ed1a760df2344","1"
"c781a4097f3ed78b64f94f7f587ad3f4","979649fea0bde6519e8df943ba0d1e0f","2"
"f646f3d26c173f9e2f74683f034cea61","e291a4e7b5cef3730317cade8f479d4e","1"
"2db29b4f381fe2b50813e1ecf45cfc16","8e73f2405cbd5acf8309fd0bfa4be366","8"
"10e71f9aa23bb8a5291c2bb600b5e723","04408dd1152e6fad94093ccbf2ddfa07","5"
"00c7d620231037be8fb047ed783ed487","7094ba0959e9fccd034e7fae3dd7c2fa","7"
"2d53498960d5634450fe62f7ffb29e22","30d730808c309034de3ebb5979e7477a","2"
"7262cec0a47a711bb4f34391557219c9","8ca89b59ad9ea05c94cc11d9e5322f0e","6"
"208a1ba529cfd90393e3abb8551f605c","987966b835bcc98e0f26016026708360","4"
"9b00081bc5b2d2ab8f41f64dca8c8dbd","5cce0fe49044ec50d74bcfab93fecef9","3"
"434955b3db6661f68505b5cc627c2dc5","f52991f01aa265789eee5aa6e6fe01fa","3"
"8e6eb5f089893e7a121885bb3816f158","8b8c91afc4ad7243e8b1e63547ef6d87","8"
"bfcce3ae8902e77558609c8f14331ca8","8b8c91afc4ad7243e8b1e63547ef6d87","8"
"c672c68157a9cf1270efeab00a3e5d14","8b8c91afc4ad7243e8b1e63547ef6d87","8"
"f27c59a679790f21fe048b1d1681da7d","65c96a1fd97880eb1228cd663e406cae","1"
"d47b36df95eb67841ad803256da587de","d66aabbf8553ecbbc9328caa817bdfe2","4"
"f1abde355dac04bbd21d33574de0c299","7445d4715dabb97cad142ae4ea3be422","1"
"9a240e3ea7cdac2ee108e03efb42f945","93c94b1caf14cc1a02304d4b5702a68e","4"
"e00b60d997dc2235c22f73724df49075","95c3d9f0f793095c9a9d272143a327b9","2"
"5f337ebc6d0cca1071eba67b9ea17572","4585aff8e97dc698b0d3b834d7300ab3","31"
"55a52645568e7eafd7f9fef2d116df26","3ff3f7868fc6c9bd6d746961e9effbd6","2"
"e85ec1b099372d1f0361c3498d84db81","0053aaf68a418e90caf178912941e4db","3"
"85b69d39ab55c6d6deae6689fff63a14","987966b835bcc98e0f26016026708360","4"
"3f286c48a1e5a81449171a6f466699f5","6ac37a3ef5ef95be45ad50b769d6659d","3"
"377e663360d532da83f419f47a7e4aef","9fee5a21180b8db978af8598cf81fe4f","1"
"39b5c2e2207b8e9ec050a2bc72a049a5","2d5ed4761cfaef1a0087225c532e5d63","1"
"09557481850a73621690cc32abd0de5b","951c8b36b4015cfbc8dac27bb750c50f","2"
"98f4f53562a134c2290173d5b780afed","674c5f5de7a285f85effa7836ac5f29f","15"
"450e9813dde0d660a7a67f1c8ed438da","3c6e3d47f9fa602acabd42ecc1efa016","4"
"1df1345dd6cc17aa6dc1a2a9219043eb","3c6e3d47f9fa602acabd42ecc1efa016","4"
"ac0562849c2d26771d65887cc61e82cb","913191061d23e4d248b155d3793f7330","1"
"ff951486e8443386824f6198f5be809f","fe448445684e0e938ccf0eee1f82b4a1","1"
"dc045f051743a51741e6d2e4e1699504","994e517b4c2951a20d41cab4d4e1d678","5"
"e23e957937c9d0dfb29539512ca163e2","278773d38bb1389bb36bbc015ae16b08","5"
"fcc895b4c01ce1186549587b10fc196c","278773d38bb1389bb36bbc015ae16b08","5"
"806c30c9efbb393f2bd307395d7fb162","a6216993d0e69197dfdd46a698da79fb","2"
"09f4b2c86f7a828ddb941a721f53799b","344ddb9e3082718eeb3ac500327646c4","1"
"4fa0eff4b39d695e0e8f926e9682c8a1","4e5be8fcfd14db47272c5d436d63c5e8","13"
"39b7e07efad80ebeeeb7358aee21cd00","37f087617880e1b5f7006256b47032dd","1"
"6e0c49d8368ca34f52ebe052f972ba78","1cbea83b2f89756b74567153295221ab","9"
"b840e62c28ea5dfc294363804006042e","c4f2bf6ccb494a91c6f0927522e2b1a9","2"
"74b8966423c2c7021ec5eb65562fa4d7","c4f2bf6ccb494a91c6f0927522e2b1a9","2"
"2dd22c2f44612d3b0a177ed473e0f148","299f3c03f8a4aaadd88150079fdf2084","1"
"00ee358ffd17e3d46d0c2cf4068b98c2","f047b038fdaadf4489c3f9f0f346a4f5","14"
"35754dd85eb3e3cba4ebb63fa5a4dbe2","cba92471448f45c84b4817f4e3df7927","9"
"9b2c3229d9226af9c5756fd22541b90f","f5f5cc08e718146c49fa6734ff1e7c4d","6"
"990323d2f3a41c0cf4f1a45197b3ec7c","56eb7a42658034bce7f6989f091e9329","3"
"a73aabed55d1d4d5984693c04f051e44","7d785f82d168347b6b41803fb62c94f3","3"
"674f38a5ea3a8c942f735acc782d272c","73034156d521556aa03bc6622c7877d3","1"
"94b77c36e1ac381119c08bb3a2d64719","b18b6c77ec8acdab4432b3fa4cbececf","5"
"a8031b643980b6fc1fa63b6fa549a5f2","8b81321a056e0afbe5e04821433a85ac","1"
"8d1f7be666db663f0e40c76076a14816","515428b13c4e77d103265fa45b272e48","2"
"3433b381a4a79832a5ff5d0675a21693","7a0167b8233eb01bbb25ae4e3d4c9eae","3"
"a2c9b31f793ef4e37b7cdb683a9f3162","d8a52dd4309313aa634f2dc4c28f1468","5"
"17f065c1dcc593f801afa5da120fd0a8","6b8681209296408539169a4fdc39ed23","2"
"41a98ae587d0406dcd9c7f129715fe2f","5fbbd98df416b41207bd4b17bd86c07a","17"
"bef48f026dd03cb4fd7e687960ced063","095260dfe4a99411faca0267cec0fa69","4"
"537e6d710daf7cdb1d75ac94f3482afa","b4abc9ca988749b3f0a1f7da4421743c","2"
"2902eefff6f1785891d06be4adf02114","4e5be8fcfd14db47272c5d436d63c5e8","13"
"255acb72fd29103255746fb09ceebcea","50ac6369f1f14c99ea24c741ad1b1991","1"
"af874a22de6001b9d1d3fc4c793d6ab6","1ccbb17b3f77de04b44d44c95160c140","2"
"9a041abb922b82cae4d72402019f598e","ce853457a74b188f74ed559ea616b723","1"
"565252574f10b41425a1718712289b27","a8784a3df447942aba30f827c8aac912","8"
"a7782a78297c3cb4976a7960b8393cf4","4988e727800c517e2bca17cf494da2b6","8"
"4c89f128b894beadf176c17963017299","3c4dae322bda31a8d9f85b4123a6f3d1","1"
"6a92dc848791f7cc76197cbd38101546","1cbea83b2f89756b74567153295221ab","9"
"9d2f8c7632943be38e5560f84e6f2b47","20c7c4e080a9a0eac673685f6d883430","1"
"4ddbb6ea38241fe8e862ac4ecafbe7e2","8a4e38cc7f38e5227ecfcdcaf4fef3a4","1"
"ee7143a6dad12288311000c047a680b5","da35212323330f8aad3ca7fd548ba7fc","2"
"8bbb234f4e25499157d76d1866721049","9bc60cd4bf614da24a017d1f0ae2032f","1"
"5268494d6a5b7f3bc27bc2dcbcf79748","09dd6553bb06fc9f6661c0a7aca416b4","9"
"10c8f8111c29862458987f77c05f4a39","09dd6553bb06fc9f6661c0a7aca416b4","9"
"5faef36b66c116a57da1752004a2b12e","c815311b5ea24a734c3f3e919d0e66fd","14"
"19e69897d4842c053d781e773e5122bd","519cd5e3edaba39a1153d822dc195a4b","1"
"6d1c86a5e50476c0b40fe80cad55dae2","878b4bbe910c202e37fa6d0437ba669f","1"
"6ebc8ee8fd87580ad497e0702cd490f5","a15ab233dd9ad387118e1dadd08dbf71","1"
"18e93c802ec8a04dc65824aeae481d34","30b93a59093f56e7e54b5fd5abb70cbf","3"
"da5a198a45c690c3570a7d307597b892","753691e947f7f3541f411448b3533571","2"
"9b56e1e251abc8168e3b1eab2fa8ea1c","4ea067903f9d4839171c8eab74f26315","12"
"461ae89696041be643deb985974b5c71","4ea067903f9d4839171c8eab74f26315","12"
"7822ef5bf7b6a7bcb66cd5c2448ea6d0","54b87a07d79bf9244c3ec0b058332fc1","6"
"5ca852bfa115340d324368eef8ea2db4","4585aff8e97dc698b0d3b834d7300ab3","31"
"f239460ec25917efb7066552b7566ded","33af4eea328bef89a801f5157c9f0297","2"
"70e1a891cfe6c8f75aad49a6abf279f8","0924407ae0398209c0df89ab569aa967","3"
"24c9893770471a031e2c5d4619ecc995","c29aa48a2ec50ca42919c4b17d241157","8"
"eb64acc01d8d72fad1e6d6458d14e001","cba92471448f45c84b4817f4e3df7927","9"
"9c93f5b188319d1bddaed4171d0cf7cf","0d083ccec401be6d716b7a49c6113d1c","1"
"93bcc9f81121165b92f2c9a4b23969be","778ed1e6fdc467832d0e9abedec81440","8"
"2d0b07f721d769ad840eb970b9b6a963","c815311b5ea24a734c3f3e919d0e66fd","14"
"dc55cb8299cd57bfdab9c7aff817d1eb","b21d8041d2543c7e6dae79684946a671","5"
"78a99080512359f7aa61c4762ab1acd2","6df795a389b082d065182263de97bb78","3"
"f589658969a9071c5b72756b532e9318","16b6429cec7b3df81b713547cd70a582","4"
"0918c16c382db7edb4788c1a70228c06","4be84821ef7e69bdb864c79ab3a7f635","1"
"1f40abcb04ffb1036b1dfe465c142cdf","12fade0d9cfd0121ee09329c637d65f6","7"
"436a5e92d7055f4c4017974fe6824adf","7639daf366c2765d5231e0bb9bda255e","3"
